,name,Parameters,cviteration,test_sloss,test_loss,Energy test rms error (eV),Test loss,train_sloss,train_loss,energy_loss,state,ai_energy,model_energy,t,U,E0,r,w0,state_cutoff
15,E0_t_U,"t,U",5,0.06473721215386694,0.021579070717955645,0.4248514682244855,0.015612995590983392,4.4837097529190634e-05,0.010213614206919241,0.010956277130320394,5,-1.935432356675357,-1.9247663659789223,-0.07403147446030553,0.2924836215278119,-0.4811915914947305,3.4,1.0,10
16,E0_t_U,"t,U",6,0.06473721215386694,0.021579070717955645,0.4248514682244855,0.015612995590983392,4.4837097529190634e-05,0.010213614206919241,0.010956277130320394,6,-1.8990160154432405,-1.8856541845955566,-0.07403147446030553,0.2924836215278119,-0.4811915914947305,3.4,1.0,10
17,E0_t_U,"t,U",7,0.06473721215386694,0.021579070717955645,0.4248514682244855,0.015612995590983392,4.4837097529190634e-05,0.010213614206919241,0.010956277130320394,7,-1.7819836366485635,-1.7803456933717217,-0.07403147446030553,0.2924836215278119,-0.4811915914947305,3.4,1.0,10
18,E0_t_U,"t,U",8,0.06473721215386694,0.021579070717955645,0.4248514682244855,0.015612995590983392,4.4837097529190634e-05,0.010213614206919241,0.010956277130320394,8,-1.781980921580056,-1.7803456933717214,-0.07403147446030553,0.2924836215278119,-0.4811915914947305,3.4,1.0,10
19,E0_t_U,"t,U",9,0.06473721215386694,0.021579070717955645,0.4248514682244855,0.015612995590983392,4.4837097529190634e-05,0.010213614206919241,0.010956277130320394,9,-1.776625491778766,-1.7803456933717203,-0.07403147446030553,0.2924836215278119,-0.4811915914947305,3.4,1.0,10
20,E0_t_U,"t,U",0,0.014682655873449926,0.0048942186244833085,0.4843160250698927,0.017798276643976152,6.128538940990606e-05,0.013844049163372172,0.008997023410642752,0,-2.05690906330163,-2.074707339945606,-0.07101644804834414,0.28668133941893414,-0.48153152683815853,3.4,1.0,10
21,E0_t_U,"t,U",1,0.014682655873449926,0.0048942186244833085,0.4843160250698927,0.017798276643976152,6.128538940990606e-05,0.013844049163372172,0.008997023410642752,1,-2.04411556785187,-2.0535390814379313,-0.07101644804834414,0.28668133941893414,-0.48153152683815853,3.4,1.0,10
22,E0_t_U,"t,U",2,0.014682655873449926,0.0048942186244833085,0.4843160250698927,0.017798276643976152,6.128538940990606e-05,0.013844049163372172,0.008997023410642752,2,-1.999253672326126,-2.001261471786501,-0.07101644804834414,0.28668133941893414,-0.48153152683815853,3.4,1.0,10
23,E0_t_U,"t,U",3,0.014682655873449926,0.0048942186244833085,0.4843160250698927,0.017798276643976152,6.128538940990606e-05,0.013844049163372172,0.008997023410642752,3,-1.984453679725536,-1.9845771400651746,-0.07101644804834414,0.28668133941893414,-0.48153152683815853,3.4,1.0,10
24,E0_t_U,"t,U",4,0.014682655873449926,0.0048942186244833085,0.4843160250698927,0.017798276643976152,6.128538940990606e-05,0.013844049163372172,0.008997023410642752,4,-1.98445130645275,-1.984577140065172,-0.07101644804834414,0.28668133941893414,-0.48153152683815853,3.4,1.0,10
25,E0_t_U,"t,U",5,0.014682655873449926,0.0048942186244833085,0.4843160250698927,0.017798276643976152,6.128538940990606e-05,0.013844049163372172,0.008997023410642752,5,-1.935432356675357,-1.9261261073526348,-0.07101644804834414,0.28668133941893414,-0.48153152683815853,3.4,1.0,10
26,E0_t_U,"t,U",6,0.014682655873449926,0.0048942186244833085,0.4843160250698927,0.017798276643976152,6.128538940990606e-05,0.013844049163372172,0.008997023410642752,6,-1.8990160154432405,-1.8820112637831876,-0.07101644804834414,0.28668133941893414,-0.48153152683815853,3.4,1.0,10
27,E0_t_U,"t,U",7,0.014682655873449926,0.0048942186244833085,0.4843160250698927,0.017798276643976152,6.128538940990606e-05,0.013844049163372172,0.008997023410642752,7,-1.7819836366485635,-1.7814776640303893,-0.07101644804834414,0.28668133941893414,-0.48153152683815853,3.4,1.0,10
28,E0_t_U,"t,U",8,0.014682655873449926,0.0048942186244833085,0.4843160250698927,0.017798276643976152,6.128538940990606e-05,0.013844049163372172,0.008997023410642752,8,-1.781980921580056,-1.781477664030388,-0.07101644804834414,0.28668133941893414,-0.48153152683815853,3.4,1.0,10
29,E0_t_U,"t,U",9,0.014682655873449926,0.0048942186244833085,0.4843160250698927,0.017798276643976152,6.128538940990606e-05,0.013844049163372172,0.008997023410642752,9,-1.776625491778766,-1.781477664030388,-0.07101644804834414,0.28668133941893414,-0.48153152683815853,3.4,1.0,10
30,E0_t_U,"t,U",0,0.05523267956387643,0.01841089318795881,0.9393438271447554,0.03452023148918304,1.1595588043554839e-05,0.002211973331254065,0.01133519149180689,0,-2.05690906330163,-2.061242834885541,-0.06358212742107869,0.28681655736485934,-0.4840952593870519,3.4,1.0,10
31,E0_t_U,"t,U",1,0.05523267956387643,0.01841089318795881,0.9393438271447554,0.03452023148918304,1.1595588043554839e-05,0.002211973331254065,0.01133519149180689,1,-2.04411556785187,-2.041077658184918,-0.06358212742107869,0.28681655736485934,-0.4840952593870519,3.4,1.0,10
32,E0_t_U,"t,U",2,0.05523267956387643,0.01841089318795881,0.9393438271447554,0.03452023148918304,1.1595588043554839e-05,0.002211973331254065,0.01133519149180689,2,-1.999253672326126,-1.996249060793291,-0.06358212742107869,0.28681655736485934,-0.4840952593870519,3.4,1.0,10
33,E0_t_U,"t,U",3,0.05523267956387643,0.01841089318795881,0.9393438271447554,0.03452023148918304,1.1595588043554839e-05,0.002211973331254065,0.01133519149180689,3,-1.984453679725536,-1.9846409150738955,-0.06358212742107869,0.28681655736485934,-0.4840952593870519,3.4,1.0,10
34,E0_t_U,"t,U",4,0.05523267956387643,0.01841089318795881,0.9393438271447554,0.03452023148918304,1.1595588043554839e-05,0.002211973331254065,0.01133519149180689,4,-1.98445130645275,-1.9846409150738942,-0.06358212742107869,0.28681655736485934,-0.4840952593870519,3.4,1.0,10
